src,atom_id1,tgt,atom_id2,weight,x,y,z,isMasked
15,40Si,4,18Nb,0.864243,0.7952,-0.2048,-0.2695,0
15,40Si,5,20Nb,0.707812,0.4628,0.4628,-0.2695,0
15,40Si,6,24Nb,0.759941,0.2952,0.2952,-0.635,0
15,40Si,7,25Co,0.812005,0.4628,-0.2048,-0.635,0
15,40Si,8,42Si,0.364867,0.258,0.258,0.0,0
15,40Si,9,43Si,0.555485,0.5,-0.242,0.0,0
15,40Si,10,47Si,0.599047,0.129,-0.371,-0.4523,0
15,40Si,11,48Si,0.785403,0.629,0.129,-0.4523,0
15,40Si,12,18Nb,0.395621,-0.2048,-0.2048,-0.2695,0
15,40Si,13,22Nb,0.637176,-0.0372,-0.0372,-0.635,0
15,40Si,14,19Nb,0.401444,-0.0372,0.2952,-0.2695,0
15,40Si,16,20Nb,0.75855,0.4628,-0.5372,-0.2695,0
16,20Nb,0,21Cr,0.527342,-0.1676,0.5,0.0,0
16,20Nb,1,0Nb,0.737614,0.1662,0.6662,0.2695,0
16,20Nb,2,13Nb,0.754063,-0.1676,0.5,0.539,0
16,20Nb,3,17Nb,0.460082,-0.3338,0.1662,0.2695,0
16,20Nb,4,18Nb,0.470085,0.3324,0.3324,0.0,0
16,20Nb,5,20Nb,1.0,0.0,1.0,0.0,0
16,20Nb,6,24Nb,0.924429,-0.1676,0.8324,-0.3655,0
16,20Nb,7,25Co,0.494045,0.0,0.3324,-0.3655,0
16,20Nb,8,42Si,0.864243,-0.2048,0.7952,0.2695,0
16,20Nb,9,43Si,0.401444,0.0372,0.2952,0.2695,0
16,20Nb,10,47Si,0.415284,-0.3338,0.1662,-0.1828,0
16,20Nb,11,48Si,0.710536,0.1662,0.6662,-0.1828,0
16,20Nb,12,18Nb,0.745774,-0.6676,0.3324,0.0,0
16,20Nb,13,22Nb,0.795984,-0.5,0.5,-0.3655,0
16,20Nb,14,19Nb,0.971025,-0.5,0.8324,0.0,0
16,20Nb,15,40Si,0.75855,-0.4628,0.5372,0.2695,0
